,UTC timestamp,Annee,Date/Heure,Dir. du vent (10s deg),Heure,Jour,Mois,Temps,temp,vent,wday,ferie,averses,neige,pluie,fort,modere,verglas,bruine,poudrerie,brouillard,nuageux,orage,degage,precip,brr,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,LV,MMJ,SD
0,1560182400.0,2019.0,2019-06-10 16:00:00,13.5,16,10,6,Cloudy,28.0,30.0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1560186000.0,2019.0,2019-06-10 17:00:00,13.5,17,10,6,Cloudy,28.0,30.0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,1560189600.0,2019.0,2019-06-10 18:00:00,13.5,18,10,6,A mix of sun and cloud,28.0,30.0,0,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,1560193200.0,2019.0,2019-06-10 19:00:00,13.5,19,10,6,A mix of sun and cloud,28.0,30.0,0,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
